,Date,User.id,Verified,User Name,Tweet,Location,Source,Likes,Followers,Following,Retweets
600,2020-11-09 10:51:09,1325752782587047936,False,YB_1818,"@EricTrump @realDonaldTrump Yes, I can totally understand that the #BidenHarris2020 team received significantly mor… https://t.co/j6ET3Rdnln",The Netherlands,Twitter for iPhone,1,40,186,0
601,2020-11-09 10:45:01,1325751240643407874,False,vexxiifn,@realDonaldTrump RECOUNT THE VOTES #TrumpPence2020,The Shark ,Twitter for iPhone,0,142,148,0
602,2020-11-09 10:36:16,1325749037430140928,False,can_diMB,"@Daystar “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The Eg… https://t.co/it5he9R7ii",,Twitter for iPhone,1,329,251,0
603,2020-11-09 10:36:05,1325748992467218432,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/A49ydVvsnn",,Twitter for iPhone,0,329,251,0
604,2020-11-09 10:35:15,1325748781929918466,False,can_diMB,"@cecewinans “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The… https://t.co/WMutAwvqwm",,Twitter for iPhone,0,329,251,0
605,2020-11-09 10:31:00,1325747710687899649,False,can_diMB,"@jsolomonReports @EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescu… https://t.co/6bv9JBkZQj",,Twitter for iPhone,0,329,251,0
606,2020-11-09 10:30:24,1325747563492937729,False,can_diMB,"@EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The… https://t.co/MscVebz9Hb",,Twitter for iPhone,0,329,251,0
607,2020-11-09 10:30:06,1325747484967247873,False,can_diMB,"@EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The… https://t.co/aBUtXb358v",,Twitter for iPhone,0,329,251,0
608,2020-11-09 10:29:58,1325747450578161666,False,can_diMB,"@ScottPresler @EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue y… https://t.co/k4K8NwDvCl",,Twitter for iPhone,0,329,251,0
609,2020-11-09 10:29:31,1325747337700978688,False,can_diMB,"@EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The… https://t.co/pQjcuNyceW",,Twitter for iPhone,1,329,251,0
610,2020-11-09 10:29:18,1325747284118802434,False,can_diMB,"@EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The… https://t.co/hJm7xz1hut",,Twitter for iPhone,0,329,251,0
611,2020-11-09 10:28:50,1325747168179855360,False,clw4usa,MSM news outlets are pushing false propaganda. Do not watch them. Try #Newsmax or #IANN They are brainwashing peopl… https://t.co/O7dp0t1OBQ,USA,Twitter for iPhone,1,8119,8861,0
612,2020-11-09 10:28:45,1325747145526431745,False,can_diMB,"@TomFitton @EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you… https://t.co/BPStNcnNO8",,Twitter for iPhone,0,329,251,0
613,2020-11-09 10:27:44,1325746891116703744,False,can_diMB,"@kayleighmcenany @EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescu… https://t.co/SExzlZJNwV",,Twitter for iPhone,1,329,251,0
614,2020-11-09 10:27:29,1325746829447876608,False,can_diMB,"@Wizard_Predicts @EricTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescu… https://t.co/wfV4yKABnQ",,Twitter for iPhone,0,329,251,0
615,2020-11-09 10:26:54,1325746679929315328,False,can_diMB,"@marklevinshow “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today.… https://t.co/6Jhaqkw4FE",,Twitter for iPhone,0,329,251,0
616,2020-11-09 10:26:40,1325746623893397505,False,can_diMB,"@marklevinshow “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today.… https://t.co/xAxh0xKHVU",,Twitter for iPhone,0,329,251,0
617,2020-11-09 10:26:02,1325746463964606464,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/hNdGxULQvb",,Twitter for iPhone,0,329,251,0
618,2020-11-09 10:25:52,1325746422638145538,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/kWJXjWumNY",,Twitter for iPhone,0,329,251,0
619,2020-11-09 10:25:44,1325746388483895301,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/oDBlWv7UOd",,Twitter for iPhone,0,329,251,0
620,2020-11-09 10:25:35,1325746347874668545,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/zo4dwzYUbZ",,Twitter for iPhone,0,329,251,1
621,2020-11-09 10:25:26,1325746310142627840,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/cJBLcGP0qk",,Twitter for iPhone,0,329,251,0
622,2020-11-09 10:25:14,1325746260456984578,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/s74CBNyCP4",,Twitter for iPhone,3,329,251,1
623,2020-11-09 10:24:53,1325746171302830080,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/bNQ3mj0rXV",,Twitter for iPhone,0,329,251,0
624,2020-11-09 10:24:35,1325746099387330560,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/MXQ4AiH5oA",,Twitter for iPhone,0,329,251,0
625,2020-11-09 10:24:24,1325746051006013441,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/KE3Ks8SJA6",,Twitter for iPhone,0,329,251,0
626,2020-11-09 10:24:10,1325745992952582145,False,can_diMB,"@realDonaldTrump “But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today… https://t.co/LTXBK2Q0gQ",,Twitter for iPhone,0,329,251,0
627,2020-11-09 10:23:43,1325745880067141634,False,can_diMB,"“But Moses told the people, “Don’t be afraid. Just stand still and watch the Lord rescue you today. The Egyptians y… https://t.co/CpGoxdnGPZ",,Twitter for iPhone,0,329,251,0
628,2020-11-09 10:12:45,1325743119564988421,False,Binladen002,"They created the virus just to hinder President Trump chances of been re elected, now they want to eradicate it rea… https://t.co/gRp73LmD2o",,Twitter Web App,0,6,1,0
629,2020-11-09 10:01:58,1325740406680719360,False,shahin120089,"@TomoJTtomlinson @RudyGiuliani #TRUMP2020ToSaveAmerica 
#TrumpPence2020 
Neverbidenneverharris https://t.co/fcWY1OH5UW",,Twitter for Android,1,992,1854,0
630,2020-11-09 09:49:12,1325737191700623361,False,USAisRight,Mitt's a piece of shit RINO... 😡 😡 😡 #KAG2020 #TrumpPence2020 🇺🇸 #DonaldTrumpIsOurPresident,As if ,Twitter for Android,1,730,1943,0
631,2020-11-09 09:34:52,1325733586587226113,False,marthas_vinyard,Im not projecting a winner BUT i am projecting this election is just getting started.  And almost a week AFTER… https://t.co/TSbn1586y8,,Twitter for iPhone,0,22,69,0
632,2020-11-09 09:24:12,1325730901930598402,False,ScherrerAguirre,@realDailyWire Yes it is true for some States. #TRUMPPENCE2020,"Fullerton, CA USA",Twitter for Android,1,7,74,0
633,2020-11-09 09:24:06,1325730876941066240,False,celticfire64,@FoxNews ... Why are you promoting #FakeNews about the Election. #TheUnitedStatesSupremeCourt are addressing the is… https://t.co/vGlJqYDird,,Twitter for Android,0,1626,4954,0
634,2020-11-09 09:23:17,1325730670623117312,False,ScherrerAguirre,@realDailyWire I used to read @wireDailywire But I discontinued because I did wanted to get charge it. But the News… https://t.co/Jyt6yQScbu,"Fullerton, CA USA",Twitter for Android,0,7,74,0
635,2020-11-09 09:22:06,1325730373616209920,False,ShaffiPandor,"VP Pence is also probably in pain 
He adored the man who picked him as his VP
and unfortunately lost him a 2nd term… https://t.co/soXYZBlCY9",,Twitter for Android,0,111,74,0
636,2020-11-09 09:13:43,1325728261549252609,False,celticfire64,@senatemajldr ......#TheUnitedStatesSupremeCourt is addressing the #fraud  ....  #AbrahamAccords #StandWithIsrael… https://t.co/wJ9I5wucBy,,Twitter for Android,0,1626,4954,0
637,2020-11-09 09:12:53,1325728055386537987,False,ScherrerAguirre,"@GOPLeader @realDonaldTrump I am sorry that I am not been able to answer All my E-mails. Lately, my E-mails have be… https://t.co/nAVR8L0LYN","Fullerton, CA USA",Twitter for Android,0,7,74,0
638,2020-11-09 09:10:09,1325727365922615296,False,ScherrerAguirre,@Jim_Jordan YES 👍 Great Job. #TRUMPPENCE2020,"Fullerton, CA USA",Twitter for Android,0,7,74,0
639,2020-11-09 09:07:34,1325726714794631169,False,ScherrerAguirre,@EricTrump @DNC Good Morning. How are you.? @ErickTrump I just posted something on Tweeter I hope you read it. #TRUMPPENCE2020,"Fullerton, CA USA",Twitter for Android,0,7,74,0
640,2020-11-09 09:05:02,1325726077935775744,False,ScherrerAguirre,@IvankaTrump Good Job @IvankaTrump #TRUMPPENCE2020,"Fullerton, CA USA",Twitter for Android,0,7,74,0
641,2020-11-09 08:53:18,1325723124424269825,False,JennaVega11,"@POTUS Won His Re-election November 3rd 2020. 🗳🕗

We Want Justice!!!👩🏽‍⚖️🏛

#TrumpPence2020 🇺🇲 https://t.co/CuSGsbHaM6","California, USA",Twitter for Android,0,484,296,0
642,2020-11-09 08:52:18,1325722871663005696,False,LandShark_Mom,"@DonaldJTrumpJr De-classify 

Pardon

Nominate

Executive Order........All OF IT! 
#EveryLegalVoteCounts #TrumpPence2020",Northern California,Twitter for iPhone,1,345,240,0
643,2020-11-09 08:47:24,1325721639263342592,False,EulenTweet,"open letter @realDonaldTrump
 #TrumpPence2020 #TrumpOut #MondayMotivation @cnnbrk
 @ntvde https://t.co/GGQEGOIH2Y","Magdeburg, Deutschland",Twitter Web App,0,212,546,0
644,2020-11-09 08:24:02,1325715758521982976,False,itsmisspj,@andrewcote05 @redwitch497 @PARISDENNARD @GOP @TeamTrump @realDonaldTrump @IAM_JanelleK @BlackVoices4DJT believe wh… https://t.co/aowprDztfQ,,Twitter for iPhone,0,5,32,0
645,2020-11-09 08:06:27,1325711333602566145,False,tylyn3x,"@GovernorTomWolf you mentioned ""free of external influences"", but try to stop the state of Pennsylvania from cleari… https://t.co/K6caagjLOJ",,Twitter Web App,0,9,163,0
646,2020-11-09 07:50:16,1325707263777058816,False,politi_polls1,"Which concerns you more, voter fraud or election fraud? #Poll #Polls #Polling #Election2020  #Decision2020… https://t.co/oPsQzo8JqM","Washington, DC",Twitter for iPhone,3,2721,2155,3
647,2020-11-09 07:29:23,1325702008926400512,False,ozrevive,"Word 👆 
#Elections2020 #TrumpPence2020 #Republicans #Biden #Democrats https://t.co/ZkBqTtDQMO",Australia,Twitter for Android,5,972,1637,1
648,2020-11-09 07:24:47,1325700850833006592,False,ete_auvaa,"@RudyGiuliani While #TrumpPence2020 campaigned to Make America Great Again, which is GOOD, 
#BidenHarris campaigned… https://t.co/84nhFhSL87",,Twitter for Android,2,638,843,0
649,2020-11-09 06:51:59,1325692596111495168,False,daseinsystem,"@PrisonPlanet Thankyou so much, I heard that story on #BBC or #BNN I was mortified, no doubt when #TrumpPence2020 w… https://t.co/kLnyOPvrfZ",Interlaken Schweiz,Twitter for Android,1,2935,4988,0
650,2020-11-09 06:51:47,1325692543963717635,False,MelanieMetz6,@Patriot3651 @KellyC7002 @covert_s1 @psPetePatel7 @SweetLandofLib1 @NEWZHQ @no_silenced @JamesNamegame @DatoFreddy… https://t.co/VRqOYVpzX4,Texas YALL ♥️🇺🇸♥️,Twitter for iPad,5,63529,57888,0
651,2020-11-09 06:37:01,1325688829123170312,False,_skysotrill,So I guess Harris is our president and Pelosi is VP? I don’t know how this outcome will be... #Election2020… https://t.co/hwbOXAuUAs,Pittsburgh,Twitter for iPhone,0,193,171,0
652,2020-11-09 06:35:02,1325688330558730241,False,Deku_Da_Hero,"The Fake Woke Podcast: Episode 28- ""Projected""
https://t.co/G9ktHcV12T
#TheFakeWokePodcast #projected #joebiden2020… https://t.co/jHz9ZHxLHg","Konoha, CA",Twitter for Android,1,272,309,0
653,2020-11-09 06:26:07,1325686085205241857,False,peepthisgal,"#Trump starting up ""I Lost the Election"" rallies to make some money. #Trump loves a poorly-educated fool. Now, he h… https://t.co/wQOYYRPrao",,Twitter Web App,0,37,0,0
654,2020-11-09 06:04:40,1325680687928774657,False,NoirRBR,Rant | Black Libs Buckdancing | RBR Politics #Election2020 #Elections2020 #ElectionNight #2020Election #Trump2020… https://t.co/K6ncXvUDhh,Planet 0259-S,Twitter for Android,4,105,67,1
655,2020-11-09 06:01:38,1325679922870951936,False,pkwolfe22,@realDonaldTrump Disputed? How can Twitter dispute fact!? They were boarding up the windows and not allowing Republ… https://t.co/GNVrbgB3sc,"Michigan, USA",Twitter for iPad,0,9,63,0
656,2020-11-09 05:50:46,1325677189434658816,False,Heather97135629,What?! This is messed up! #CountEveryLegalVote #2020electionisntover #TrumpPence2020 https://t.co/rpPMeFbuIb,"Taylors, SC",Twitter for iPhone,0,29,88,0
657,2020-11-09 05:45:56,1325675971488309249,False,shawn80955606,@maranatha64 @ImBack67367240 @JoshLekach @RaheemKassam I also live in Oregon! We are NOT ALL blue!!! The majority o… https://t.co/AwsmrjzN6O,,Twitter for iPhone,3,26,51,0
658,2020-11-09 05:38:25,1325674083263115264,False,lisa67307191,@realDonaldTrump Don’t give up Mr . President!  The TRUTH must be revealed once and for all! #Recount2020 #TrumpPence2020,,Twitter for iPhone,0,2,40,0
659,2020-11-09 05:37:49,1325673931865526277,False,catiinergy,Would LOVE a GG33Member party on Trump’s Inauguration Day in Florida where there’s zero con19 restrictions. Few wok… https://t.co/kLNTuAYgx5,The Matrix,Twitter for iPhone,32,1194,848,3
660,2020-11-09 05:36:16,1325673540566339584,False,lisa67307191,@ABC7NY They are trying to discredit the #VoterFraud happening.  The truth WILL come out and all of these corrupt i… https://t.co/hKZBeqq0xY,,Twitter for iPhone,2,2,40,3
661,2020-11-09 05:31:19,1325672293092225030,False,India_MRA,"@Imamofpeace #Retweet this, 👆🏼👆🏼world needs to know this.

@RyanAFournier @GOP @realDonaldTrump @WhiteHouse @VP… https://t.co/aVOM1Q0LgE",India,Twitter for iPhone,1,396,1293,0
662,2020-11-09 05:25:43,1325670885244592128,False,blaustag,"I play both sides so I win all the time.
#BidenHarris2020  #TrumpPence2020 
#VictoryRoyale",The party 😎,Twitter Web App,0,2,24,0
663,2020-11-09 05:15:57,1325668429400076289,False,catiinergy,"1/20/2021 Save The Date. That’s @realDonaldTrump ‘s Inauguration Day for his 2nd term 

#maGra #maga #TrumpWon… https://t.co/EE7eE0p0G8",The Matrix,Twitter for iPhone,19,1194,848,11
664,2020-11-09 05:10:59,1325667178931126272,False,sumeranomikoto,"President @realDonaldTrump will WIN.
#TrumpPence2020 must WIN for the world!

#StopTheSteal
#StopTheFraud
#MAGA… https://t.co/rJrcTNFFhI",,Twitter Web App,1,17,67,1
665,2020-11-09 05:09:28,1325666795387314176,False,BishalKC,"I am now curious if President Elect @JoeBiden can remember ""Person, Woman, Man, Camera, TV"" 

#BidenHarris2020… https://t.co/1SfvfMHZuJ","Washington, DC",Twitter for Android,0,463,1067,0
666,2020-11-09 05:06:11,1325665968295645184,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/MUS40gigHe,Natural Born~USA,Twitter for Android,0,6085,6531,0
667,2020-11-09 04:58:15,1325663974533292032,False,craReturns,"Follow @govkristinoem #MAGA. Professional, eloquent, metered. Happy to have her fighting for us. #TrumpPence2020 https://t.co/3Gub4w9XPX",Zambia,Twitter for Android,0,660,705,0
668,2020-11-09 04:56:05,1325663429231833088,False,MichaELofYHWH,"It ain't over by a longshot, no matter what the lamestream media wants you to believe 😎

#StoptheSteal #StoptheCoup… https://t.co/AUT3hEALZh","Michigan, USA",Twitter for Android,9,2633,2399,3
669,2020-11-09 04:56:04,1325663423309504512,False,Chris_B30,"@realDonaldTrump 

YOU are and always WILL be one of the GREATEST presidents of ALL-TIMES that deserves to have you… https://t.co/7jmTGEHSuN",,Twitter for iPhone,1,12,203,0
670,2020-11-09 04:55:42,1325663330674106370,False,shahin120089,"@realDonaldTrump #voterfraud
#TrumpPence2020 
Iranian with trump❤️🇺🇲👍✌️ https://t.co/nkWTdBX4Zb",,Twitter for Android,9,992,1854,0
671,2020-11-09 04:54:55,1325663136075165697,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/qtTwLZ5NEM,Natural Born~USA,Twitter for Android,4,6085,6531,1
672,2020-11-09 04:54:15,1325662968298819584,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/VVdzUGbrew,Natural Born~USA,Twitter for Android,5,6085,6531,2
673,2020-11-09 04:53:36,1325662804641247232,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/7ouNnXCHQK,Natural Born~USA,Twitter for Android,2,6085,6531,2
674,2020-11-09 04:52:45,1325662586944294914,False,faith4liberty,A recount is not good enough. Any states in question need to be audited!!! #WalkAway #ccot #teaparty #tcot… https://t.co/iRI4SVygwZ,Natural Born~USA,Twitter for Android,0,6085,6531,0
